,Unnamed: 0,cntxt_num,count,mean,pt,r_num,index,context_num,context_type,context_shock,cntxt_trialnum
2578,13,13,3,0.0056,51,1,79,13.0,SAFE,None,1.0
2579,14,14,3,0.0,51,1,85,14.0,THREAT,prior,1.0
2581,16,16,3,0.0458,51,1,97,14.0,THREAT,post,1.0
2582,17,17,3,0.0,51,1,103,15.0,THREAT,None,1.0
2583,18,18,3,0.0834,51,1,109,16.0,THREAT,None,1.0
2584,0,0,3,0.0,51,2,1,0.0,SAFE,None,1.0
2585,1,1,3,0.0,51,2,7,1.0,SAFE,None,1.0
2586,2,2,3,0.0,51,2,13,2.0,SAFE,None,1.0
2587,3,3,3,0.0076,51,2,19,3.0,THREAT,prior,1.0
2589,5,5,3,0.0,51,2,31,3.0,THREAT,post,1.0
2590,6,6,3,0.0,51,2,37,4.0,THREAT,None,1.0
2591,7,7,3,0.0,51,2,43,5.0,THREAT,None,1.0
2592,8,8,3,0.0,51,2,49,6.0,THREAT,None,1.0
2593,9,9,3,0.0,51,2,55,7.0,SAFE,None,1.0
2594,10,10,3,0.0,51,2,61,8.0,SAFE,None,1.0
2595,11,11,3,0.0,51,2,67,9.0,SAFE,None,1.0
2596,12,12,3,0.0102,51,2,73,10.0,THREAT,None,1.0
2597,13,13,3,0.0,51,2,79,11.0,THREAT,None,1.0
2598,14,14,3,0.0168,51,2,85,12.0,SAFE,None,1.0
2599,15,15,3,0.0,51,2,91,13.0,THREAT,None,1.0
2600,16,16,3,0.0,51,2,97,14.0,SAFE,None,1.0
2601,17,17,3,0.0234,51,2,103,15.0,THREAT,None,1.0
2602,18,18,3,0.0168,51,2,109,16.0,SAFE,None,1.0
2603,0,0,3,0.0076,51,3,1,0.0,SAFE,None,1.0
2604,1,1,3,0.0,51,3,7,1.0,SAFE,None,1.0
2605,2,2,3,0.0,51,3,13,2.0,THREAT,None,1.0
2606,3,3,3,0.0448,51,3,19,3.0,THREAT,None,1.0
2607,4,4,3,0.0,51,3,25,4.0,SAFE,None,1.0
2608,5,5,3,0.0407,51,3,31,5.0,SAFE,None,1.0
2609,6,6,3,0.0219,51,3,37,6.0,SAFE,None,1.0
2610,7,7,3,0.0173,51,3,43,7.0,THREAT,None,1.0
2611,8,8,3,0.0712,51,3,49,8.0,THREAT,None,1.0
2612,9,9,3,0.027000000000000003,51,3,55,9.0,THREAT,None,1.0
2613,10,10,3,0.0122,51,3,61,10.0,THREAT,None,1.0
2614,11,11,3,0.0117,51,3,67,11.0,SAFE,None,1.0
2615,12,12,3,0.0,51,3,73,12.0,SAFE,None,1.0
2616,13,13,3,0.0,51,3,79,13.0,THREAT,None,1.0
2617,14,14,3,0.0041,51,3,85,14.0,SAFE,prior,1.0
2619,16,16,3,0.0,51,3,97,14.0,SAFE,post,1.0
2620,17,17,3,0.0,51,3,103,15.0,THREAT,None,1.0
2621,18,18,3,0.1094,51,3,109,16.0,SAFE,None,1.0
2622,0,0,3,0.0,51,4,1,0.0,THREAT,None,1.0
2623,1,1,3,0.0,51,4,7,1.0,THREAT,None,1.0
2624,2,2,3,0.0092,51,4,13,2.0,THREAT,None,1.0
2625,3,3,3,0.0,51,4,19,3.0,SAFE,None,1.0
2626,4,4,3,0.0,51,4,25,4.0,THREAT,None,1.0
2627,5,5,3,0.0,51,4,31,5.0,SAFE,None,1.0
2628,6,6,3,0.0,51,4,37,6.0,SAFE,None,1.0
2629,7,7,3,0.0,51,4,43,7.0,THREAT,None,1.0
2630,8,8,3,0.0,51,4,49,8.0,THREAT,None,1.0
2631,9,9,3,0.0,51,4,55,9.0,THREAT,None,1.0
2632,10,10,3,0.0056,51,4,61,10.0,SAFE,None,1.0
2633,11,11,3,0.0,51,4,67,11.0,SAFE,None,1.0
2634,12,12,3,0.0051,51,4,73,12.0,SAFE,None,1.0
2635,13,13,3,0.0,51,4,79,13.0,SAFE,prior,1.0
2637,15,15,3,0.0646,51,4,91,13.0,SAFE,post,1.0
2638,16,16,3,0.0,51,4,97,14.0,THREAT,None,1.0
2639,17,17,3,0.0,51,4,103,15.0,SAFE,None,1.0
2640,18,18,3,0.0,51,4,109,16.0,THREAT,None,1.0
2641,0,0,3,0.0041,51,5,1,0.0,SAFE,None,1.0
2642,1,1,3,0.0,51,5,7,1.0,SAFE,None,1.0
2643,2,2,3,0.0,51,5,13,2.0,THREAT,None,1.0
2644,3,3,3,0.0224,51,5,19,3.0,SAFE,None,1.0
2645,4,4,3,0.0137,51,5,25,4.0,THREAT,None,1.0
2646,5,5,3,0.0,51,5,31,5.0,THREAT,None,1.0
2647,6,6,3,0.0514,51,5,37,6.0,SAFE,None,1.0
2648,7,7,3,0.0148,51,5,43,7.0,SAFE,None,1.0
2649,8,8,3,0.0097,51,5,49,8.0,SAFE,None,1.0
2650,9,9,3,0.0,51,5,55,9.0,SAFE,prior,1.0
2652,11,11,3,0.0097,51,5,67,9.0,SAFE,post,1.0
2653,12,12,3,0.0092,51,5,73,10.0,THREAT,None,1.0
2654,13,13,3,0.0519,51,5,79,11.0,SAFE,None,1.0
2655,14,14,3,0.0142,51,5,85,12.0,THREAT,None,1.0
2656,15,15,3,0.0061,51,5,91,13.0,THREAT,None,1.0
2657,16,16,3,0.0061,51,5,97,14.0,THREAT,None,1.0
2658,17,17,3,0.0112,51,5,103,15.0,THREAT,None,1.0
2659,18,18,3,0.0,51,5,109,16.0,SAFE,None,1.0
2660,0,0,3,0.0,60,1,1,0.0,THREAT,None,1.0
2661,1,1,3,0.0,60,1,7,1.0,SAFE,None,1.0
2662,2,2,3,0.0,60,1,13,2.0,SAFE,None,1.0
2663,3,3,3,0.0,60,1,19,3.0,THREAT,None,1.0
2664,4,4,3,0.0,60,1,25,4.0,THREAT,None,1.0
2665,5,5,3,0.0,60,1,31,5.0,THREAT,None,1.0
2666,6,6,3,0.0,60,1,37,6.0,SAFE,None,1.0
2667,7,7,3,0.0,60,1,43,7.0,THREAT,None,1.0
2668,8,8,3,0.0,60,1,49,8.0,SAFE,None,1.0
2669,9,9,3,0.0,60,1,55,9.0,SAFE,prior,1.0
2671,11,11,3,0.0076,60,1,67,9.0,SAFE,post,1.0
2672,12,12,3,0.0,60,1,73,10.0,THREAT,None,1.0
2673,13,13,3,0.0,60,1,79,11.0,THREAT,None,1.0
2674,14,14,3,0.0,60,1,85,12.0,THREAT,None,1.0
2675,15,15,3,0.0,60,1,91,13.0,SAFE,None,1.0
2676,16,16,3,0.0061,60,1,97,14.0,SAFE,None,1.0
2677,17,17,3,0.0,60,1,103,15.0,SAFE,None,1.0
2678,18,18,3,0.0066,60,1,109,16.0,THREAT,None,1.0
2679,0,0,3,0.0,60,2,1,0.0,SAFE,None,1.0
2680,1,1,3,0.0,60,2,7,1.0,THREAT,None,1.0
2681,2,2,3,0.0086,60,2,13,2.0,SAFE,None,1.0
2682,3,3,3,0.0,60,2,19,3.0,THREAT,None,1.0
2683,4,4,3,0.0107,60,2,25,4.0,THREAT,None,1.0
2684,5,5,3,0.0092,60,2,31,5.0,SAFE,None,1.0
2685,6,6,3,0.0,60,2,37,6.0,THREAT,None,1.0
2686,7,7,3,0.0,60,2,43,7.0,THREAT,prior,1.0
2688,9,9,3,0.0046,60,2,55,7.0,THREAT,post,1.0
2689,10,10,3,0.0092,60,2,61,8.0,SAFE,None,1.0
2690,11,11,3,0.0,60,2,67,9.0,SAFE,None,1.0
2691,12,12,3,0.0,60,2,73,10.0,THREAT,None,1.0
2692,13,13,3,0.0,60,2,79,11.0,THREAT,None,1.0
2693,14,14,3,0.0,60,2,85,12.0,THREAT,None,1.0
2694,15,15,3,0.0,60,2,91,13.0,SAFE,None,1.0
2695,16,16,3,0.0,60,2,97,14.0,SAFE,None,1.0
2696,17,17,3,0.0071,60,2,103,15.0,SAFE,None,1.0
2697,18,18,3,0.0275,60,2,109,16.0,SAFE,None,1.0
2698,0,0,3,0.0,60,3,1,0.0,THREAT,None,1.0
2699,1,1,3,0.0,60,3,7,1.0,THREAT,None,1.0
2700,2,2,3,0.0,60,3,13,2.0,THREAT,None,1.0
2701,3,3,3,0.0051,60,3,19,3.0,SAFE,None,1.0
2702,4,4,3,0.0,60,3,25,4.0,SAFE,None,1.0
2703,5,5,3,0.0,60,3,31,5.0,SAFE,None,1.0
2704,6,6,3,0.0,60,3,37,6.0,SAFE,None,1.0
2705,7,7,3,0.0,60,3,43,7.0,SAFE,None,1.0
2706,8,8,3,0.0,60,3,49,8.0,THREAT,prior,1.0
2708,10,10,3,0.0,60,3,61,8.0,THREAT,post,1.0
2709,11,11,3,0.0,60,3,67,9.0,THREAT,None,1.0
2710,12,12,3,0.0076,60,3,73,10.0,SAFE,None,1.0
2711,13,13,3,0.0,60,3,79,11.0,THREAT,None,1.0
2712,14,14,3,0.0,60,3,85,12.0,THREAT,None,1.0
2713,15,15,3,0.0,60,3,91,13.0,SAFE,None,1.0
2714,16,16,3,0.0,60,3,97,14.0,THREAT,None,1.0
2715,17,17,3,0.0,60,3,103,15.0,SAFE,None,1.0
2716,18,18,3,0.0,60,3,109,16.0,THREAT,None,1.0
2717,0,0,3,0.0,60,4,1,0.0,THREAT,None,1.0
2718,1,1,3,0.0,60,4,7,1.0,SAFE,None,1.0
2719,2,2,3,0.0,60,4,13,2.0,SAFE,None,1.0
2720,3,3,3,0.0041,60,4,19,3.0,SAFE,None,1.0
2721,4,4,3,0.0,60,4,25,4.0,SAFE,None,1.0
2722,5,5,3,0.0,60,4,31,5.0,SAFE,None,1.0
2723,6,6,3,0.0,60,4,37,6.0,THREAT,None,1.0
2724,7,7,3,0.0,60,4,43,7.0,THREAT,None,1.0
2725,8,8,3,0.0,60,4,49,8.0,SAFE,None,1.0
2726,9,9,3,0.0,60,4,55,9.0,THREAT,None,1.0
2727,10,10,3,0.0071,60,4,61,10.0,THREAT,None,1.0
2728,11,11,3,0.0,60,4,67,11.0,SAFE,None,1.0
2729,12,12,3,0.0,60,4,73,12.0,THREAT,prior,1.0
2731,14,14,3,0.0,60,4,85,12.0,THREAT,post,1.0
2732,15,15,3,0.0,60,4,91,13.0,SAFE,None,1.0
2733,16,16,3,0.0,60,4,97,14.0,THREAT,None,1.0
2734,17,17,3,0.0,60,4,103,15.0,THREAT,None,1.0
2735,18,18,3,0.0,60,4,109,16.0,THREAT,None,1.0
2736,0,0,3,0.0,60,5,1,0.0,SAFE,None,1.0
2737,1,1,3,0.0,60,5,7,1.0,THREAT,None,1.0
2738,2,2,3,0.0,60,5,13,2.0,THREAT,None,1.0
2739,3,3,3,0.0,60,5,19,3.0,SAFE,None,1.0
2740,4,4,3,0.0,60,5,25,4.0,SAFE,None,1.0
2741,5,5,3,0.0,60,5,31,5.0,THREAT,None,1.0
2742,6,6,3,0.0,60,5,37,6.0,SAFE,None,1.0
2743,7,7,3,0.0,60,5,43,7.0,SAFE,None,1.0
2744,8,8,3,0.0107,60,5,49,8.0,SAFE,None,1.0
2745,9,9,3,0.0732,60,5,55,9.0,THREAT,None,1.0
2746,10,10,3,0.0,60,5,61,10.0,THREAT,None,1.0
2747,11,11,3,0.0,60,5,67,11.0,THREAT,None,1.0
2748,12,12,3,0.0,60,5,73,12.0,THREAT,prior,1.0
2750,14,14,3,0.0,60,5,85,12.0,THREAT,post,1.0
2751,15,15,3,0.031,60,5,91,13.0,SAFE,None,1.0
2752,16,16,3,0.0168,60,5,97,14.0,THREAT,None,1.0
2753,17,17,3,0.0127,60,5,103,15.0,SAFE,None,1.0
2754,18,18,3,0.0,60,5,109,16.0,SAFE,None,1.0
2755,0,0,3,0.0,57,1,1,0.0,THREAT,None,1.0
2756,1,1,3,0.1109,57,1,7,1.0,SAFE,prior,1.0
2758,3,3,3,0.0137,57,1,19,1.0,SAFE,post,1.0
2759,4,4,3,0.0,57,1,25,2.0,SAFE,None,1.0
2760,5,5,3,0.0,57,1,31,3.0,SAFE,None,1.0
2761,6,6,3,0.0229,57,1,37,4.0,SAFE,None,1.0
2762,7,7,3,0.0,57,1,43,5.0,SAFE,None,1.0
2763,8,8,3,0.0086,57,1,49,6.0,THREAT,None,1.0
2764,9,9,3,0.0,57,1,55,7.0,SAFE,None,1.0
2765,10,10,3,0.0,57,1,61,8.0,THREAT,None,1.0
2766,11,11,3,0.0,57,1,67,9.0,SAFE,None,1.0
2767,12,12,3,0.0605,57,1,73,10.0,THREAT,None,1.0
2768,13,13,3,0.0,57,1,79,11.0,THREAT,None,1.0
2769,14,14,3,0.0153,57,1,85,12.0,THREAT,None,1.0
2770,15,15,3,0.0,57,1,91,13.0,THREAT,None,1.0
2771,16,16,3,0.0,57,1,97,14.0,THREAT,None,1.0
2772,17,17,3,0.0,57,1,103,15.0,SAFE,None,1.0
2773,18,18,3,0.0,57,1,109,16.0,THREAT,None,1.0
2774,0,0,3,0.0097,57,2,1,0.0,THREAT,None,1.0
2775,1,1,3,0.0,57,2,7,1.0,THREAT,None,1.0
2776,2,2,3,0.0,57,2,13,2.0,SAFE,None,1.0
2777,3,3,3,0.0,57,2,19,3.0,SAFE,None,1.0
2778,4,4,3,0.0,57,2,25,4.0,SAFE,None,1.0
2779,5,5,3,0.0,57,2,31,5.0,SAFE,None,1.0
2780,6,6,3,0.0,57,2,37,6.0,THREAT,None,1.0
2781,7,7,3,0.0,57,2,43,7.0,SAFE,None,1.0
2782,8,8,3,0.0,57,2,49,8.0,SAFE,None,1.0
2783,9,9,3,0.0,57,2,55,9.0,THREAT,None,1.0
2784,10,10,3,0.0,57,2,61,10.0,SAFE,None,1.0
2785,11,11,3,0.0,57,2,67,11.0,THREAT,None,1.0
2786,12,12,3,0.0,57,2,73,12.0,THREAT,None,1.0
2787,13,13,3,0.0,57,2,79,13.0,SAFE,prior,1.0
2789,15,15,3,0.0,57,2,91,13.0,SAFE,post,1.0
2790,16,16,3,0.0,57,2,97,14.0,THREAT,None,1.0
2791,17,17,3,0.0,57,2,103,15.0,THREAT,None,1.0
2792,18,18,3,0.0,57,2,109,16.0,THREAT,None,1.0
2793,0,0,3,0.0,57,3,1,0.0,THREAT,None,1.0
2794,1,1,3,0.0,57,3,7,1.0,SAFE,None,1.0
2795,2,2,3,0.0,57,3,13,2.0,SAFE,prior,1.0
2797,4,4,3,0.0,57,3,25,2.0,SAFE,post,1.0
2798,5,5,3,0.0,57,3,31,3.0,THREAT,None,1.0
2799,6,6,3,0.0829,57,3,37,4.0,THREAT,None,1.0
2800,7,7,3,0.0,57,3,43,5.0,THREAT,None,1.0
2801,8,8,3,0.0,57,3,49,6.0,THREAT,None,1.0
2802,9,9,3,0.0,57,3,55,7.0,SAFE,None,1.0
2803,10,10,3,0.0,57,3,61,8.0,SAFE,None,1.0
2804,11,11,3,0.0,57,3,67,9.0,SAFE,None,1.0
2805,12,12,3,0.0,57,3,73,10.0,THREAT,None,1.0
2806,13,13,3,0.0,57,3,79,11.0,THREAT,None,1.0
2807,14,14,3,0.0,57,3,85,12.0,SAFE,None,1.0
2808,15,15,3,0.0,57,3,91,13.0,SAFE,None,1.0
2809,16,16,3,0.0,57,3,97,14.0,THREAT,None,1.0
2810,17,17,3,0.0,57,3,103,15.0,SAFE,None,1.0
2811,18,18,3,0.0188,57,3,109,16.0,THREAT,None,1.0
2812,0,0,3,0.0,57,4,1,0.0,SAFE,None,1.0
2813,1,1,3,0.0,57,4,7,1.0,THREAT,prior,1.0
2815,3,3,3,0.0,57,4,19,1.0,THREAT,post,1.0
2816,4,4,3,0.1073,57,4,25,2.0,SAFE,None,1.0
2817,5,5,3,0.0,57,4,31,3.0,THREAT,None,1.0
2818,6,6,3,0.0,57,4,37,4.0,SAFE,None,1.0
2819,7,7,3,0.0,57,4,43,5.0,THREAT,None,1.0
2820,8,8,3,0.0,57,4,49,6.0,THREAT,None,1.0
2821,9,9,3,0.0092,57,4,55,7.0,THREAT,None,1.0
2822,10,10,3,0.0264,57,4,61,8.0,THREAT,None,1.0
2823,11,11,3,0.0066,57,4,67,9.0,THREAT,None,1.0
2824,12,12,3,0.0,57,4,73,10.0,SAFE,None,1.0
2825,13,13,3,0.0249,57,4,79,11.0,THREAT,None,1.0
2826,14,14,3,0.0,57,4,85,12.0,SAFE,None,1.0
2827,15,15,3,0.0,57,4,91,13.0,SAFE,None,1.0
2828,16,16,3,0.0,57,4,97,14.0,SAFE,None,1.0
2829,17,17,3,0.0,57,4,103,15.0,SAFE,None,1.0
2830,18,18,3,0.0824,57,4,109,16.0,SAFE,None,1.0
2831,0,0,3,0.027000000000000003,57,5,1,0.0,SAFE,None,1.0
2832,1,1,3,0.0,57,5,7,1.0,SAFE,None,1.0
2833,2,2,3,0.0,57,5,13,2.0,THREAT,None,1.0
2834,3,3,3,0.0,57,5,19,3.0,SAFE,None,1.0
2835,4,4,3,0.0,57,5,25,4.0,THREAT,None,1.0
2836,5,5,3,0.0,57,5,31,5.0,THREAT,None,1.0
2837,6,6,3,0.0,57,5,37,6.0,THREAT,None,1.0
2838,7,7,3,0.0,57,5,43,7.0,THREAT,prior,1.0
2840,9,9,3,0.0,57,5,55,7.0,THREAT,post,1.0
2841,10,10,3,0.0,57,5,61,8.0,SAFE,None,1.0
2842,11,11,3,0.0432,57,5,67,9.0,SAFE,None,1.0
2843,12,12,3,0.0,57,5,73,10.0,THREAT,None,1.0
2844,13,13,3,0.0,57,5,79,11.0,THREAT,None,1.0
2845,14,14,3,0.0,57,5,85,12.0,SAFE,None,1.0
2846,15,15,3,0.0158,57,5,91,13.0,THREAT,None,1.0
2847,16,16,3,0.0,57,5,97,14.0,SAFE,None,1.0
2848,17,17,3,0.0,57,5,103,15.0,SAFE,None,1.0
2849,18,18,3,0.0086,57,5,109,16.0,SAFE,None,1.0
2850,0,0,3,0.0,32,1,1,0.0,THREAT,None,1.0
2851,1,1,3,0.0361,32,1,7,1.0,THREAT,None,1.0
2852,2,2,3,0.0,32,1,13,2.0,SAFE,None,1.0
2853,3,3,3,0.0102,32,1,19,3.0,SAFE,None,1.0
2854,4,4,3,0.0056,32,1,25,4.0,SAFE,None,1.0
2855,5,5,3,0.031,32,1,31,5.0,SAFE,None,1.0
2856,6,6,3,0.0092,32,1,37,6.0,THREAT,None,1.0
2857,7,7,3,0.0,32,1,43,7.0,SAFE,None,1.0
2858,8,8,3,0.0,32,1,49,8.0,THREAT,None,1.0
2859,9,9,3,0.0,32,1,55,9.0,SAFE,None,1.0
2860,10,10,3,0.0,32,1,61,10.0,SAFE,prior,1.0
2862,12,12,3,0.0,32,1,73,10.0,SAFE,post,1.0
2863,13,13,3,0.0,32,1,79,11.0,THREAT,None,1.0
2864,14,14,3,0.0,32,1,85,12.0,THREAT,None,1.0
2865,15,15,3,0.0,32,1,91,13.0,SAFE,None,1.0
2866,16,16,3,0.0,32,1,97,14.0,THREAT,None,1.0
2867,17,17,3,0.0,32,1,103,15.0,THREAT,None,1.0
2868,18,18,3,0.0,32,1,109,16.0,THREAT,None,1.0
2869,0,0,3,0.0046,32,2,1,0.0,THREAT,None,1.0
2870,1,1,3,0.0,32,2,7,1.0,SAFE,None,1.0
2871,2,2,3,0.0056,32,2,13,2.0,SAFE,None,1.0
2872,3,3,3,0.0,32,2,19,3.0,SAFE,None,1.0
2873,4,4,3,0.0,32,2,25,4.0,THREAT,None,1.0
2874,5,5,3,0.0,32,2,31,5.0,THREAT,None,1.0
2875,6,6,3,0.0,32,2,37,6.0,SAFE,None,1.0
2876,7,7,3,0.0,32,2,43,7.0,SAFE,None,1.0
2877,8,8,3,0.0,32,2,49,8.0,SAFE,None,1.0
2878,9,9,3,0.0,32,2,55,9.0,THREAT,None,1.0
2879,10,10,3,0.0,32,2,61,10.0,SAFE,None,1.0
2880,11,11,3,0.0,32,2,67,11.0,THREAT,None,1.0
2881,12,12,3,0.0,32,2,73,12.0,SAFE,prior,1.0
2883,14,14,3,0.0,32,2,85,12.0,SAFE,post,1.0
2884,15,15,3,0.0,32,2,91,13.0,THREAT,None,1.0
2885,16,16,3,0.0,32,2,97,14.0,THREAT,None,1.0
2886,17,17,3,0.0,32,2,103,15.0,THREAT,None,1.0
2887,18,18,3,0.0,32,2,109,16.0,THREAT,None,1.0
2888,0,0,3,0.0,32,3,1,0.0,SAFE,None,1.0
2889,1,1,3,0.0,32,3,7,1.0,THREAT,None,1.0
2890,2,2,3,0.0,32,3,13,2.0,THREAT,None,1.0
2891,3,3,3,0.0,32,3,19,3.0,SAFE,None,1.0
2892,4,4,3,0.0,32,3,25,4.0,THREAT,None,1.0
2893,5,5,3,0.0,32,3,31,5.0,SAFE,None,1.0
2894,6,6,3,0.0,32,3,37,6.0,THREAT,None,1.0
2895,7,7,3,0.0,32,3,43,7.0,THREAT,None,1.0
2896,8,8,3,0.0,32,3,49,8.0,THREAT,prior,1.0
2898,10,10,3,0.0,32,3,61,8.0,THREAT,post,1.0
2899,11,11,3,0.0,32,3,67,9.0,SAFE,None,1.0
2900,12,12,3,0.0137,32,3,73,10.0,SAFE,None,1.0
2901,13,13,3,0.0,32,3,79,11.0,SAFE,None,1.0
2902,14,14,3,0.0,32,3,85,12.0,SAFE,None,1.0
2903,15,15,3,0.0,32,3,91,13.0,SAFE,None,1.0
2904,16,16,3,0.0,32,3,97,14.0,THREAT,None,1.0
2905,17,17,3,0.0,32,3,103,15.0,THREAT,None,1.0
2906,18,18,3,0.0,32,3,109,16.0,SAFE,None,1.0
2907,0,0,3,0.0,32,4,1,0.0,SAFE,None,1.0
2908,1,1,3,0.0,32,4,7,1.0,THREAT,None,1.0
2909,2,2,3,0.0,32,4,13,2.0,THREAT,None,1.0
2910,3,3,3,0.0,32,4,19,3.0,THREAT,None,1.0
2911,4,4,3,0.0,32,4,25,4.0,THREAT,None,1.0
2912,5,5,3,0.0,32,4,31,5.0,THREAT,None,1.0
2913,6,6,3,0.0,32,4,37,6.0,SAFE,None,1.0
2914,7,7,3,0.0,32,4,43,7.0,SAFE,None,1.0
2915,8,8,3,0.0,32,4,49,8.0,THREAT,None,1.0
2916,9,9,3,0.0,32,4,55,9.0,SAFE,None,1.0
2917,10,10,3,0.0,32,4,61,10.0,SAFE,prior,1.0
2919,12,12,3,0.0117,32,4,73,10.0,SAFE,post,1.0
2920,13,13,3,0.0,32,4,79,11.0,SAFE,None,1.0
2921,14,14,3,0.0615,32,4,85,12.0,THREAT,None,1.0
2922,15,15,3,0.0,32,4,91,13.0,SAFE,None,1.0
2923,16,16,3,0.0,32,4,97,14.0,SAFE,None,1.0
2924,17,17,3,0.0,32,4,103,15.0,THREAT,None,1.0
2925,18,18,3,0.0631,32,4,109,16.0,SAFE,None,1.0
2926,0,0,3,0.0041,32,5,1,0.0,SAFE,None,1.0
2927,1,1,3,0.0,32,5,7,1.0,THREAT,None,1.0
2928,2,2,3,0.0,32,5,13,2.0,THREAT,None,1.0
2929,3,3,3,0.0285,32,5,19,3.0,THREAT,None,1.0
2930,4,4,3,0.0,32,5,25,4.0,THREAT,None,1.0
2931,5,5,3,0.0834,32,5,31,5.0,THREAT,None,1.0
2932,6,6,3,0.0046,32,5,37,6.0,SAFE,None,1.0
2933,7,7,3,0.0,32,5,43,7.0,SAFE,None,1.0
2934,8,8,3,0.0092,32,5,49,8.0,SAFE,None,1.0
2935,9,9,3,0.0234,32,5,55,9.0,THREAT,None,1.0
2936,10,10,3,0.0051,32,5,61,10.0,SAFE,None,1.0
2937,11,11,3,0.0,32,5,67,11.0,THREAT,prior,1.0
2939,13,13,3,0.0341,32,5,79,11.0,THREAT,post,1.0
2940,14,14,3,0.0,32,5,85,12.0,SAFE,None,1.0
2941,15,15,3,0.0097,32,5,91,13.0,THREAT,None,1.0
2942,16,16,3,0.0071,32,5,97,14.0,SAFE,None,1.0
2943,17,17,3,0.0046,32,5,103,15.0,SAFE,None,1.0
2944,18,18,3,0.0,32,5,109,16.0,SAFE,None,1.0
2945,0,0,3,0.0336,41,1,1,0.0,THREAT,None,1.0
2946,1,1,3,0.0,41,1,7,1.0,THREAT,None,1.0
2947,2,2,3,0.0,41,1,13,2.0,THREAT,None,1.0
2948,3,3,3,0.0,41,1,19,3.0,THREAT,None,1.0
2949,4,4,3,0.0076,41,1,25,4.0,SAFE,None,1.0
2950,5,5,3,0.0203,41,1,31,5.0,SAFE,None,1.0
2951,6,6,3,0.1104,41,1,37,6.0,SAFE,None,1.0
2952,7,7,3,0.0,41,1,43,7.0,THREAT,None,1.0
2953,8,8,3,0.0,41,1,49,8.0,SAFE,None,1.0
2954,9,9,3,0.0219,41,1,55,9.0,THREAT,None,1.0
2955,10,10,3,0.0,41,1,61,10.0,THREAT,None,1.0
2956,11,11,3,0.0,41,1,67,11.0,SAFE,None,1.0
2957,12,12,3,0.0,41,1,73,12.0,THREAT,None,1.0
2958,13,13,3,0.0,41,1,79,13.0,SAFE,prior,1.0
2960,15,15,3,0.0051,41,1,91,13.0,SAFE,post,1.0
2961,16,16,3,0.0,41,1,97,14.0,SAFE,None,1.0
2962,17,17,3,0.03,41,1,103,15.0,SAFE,None,1.0
2963,18,18,3,0.0,41,1,109,16.0,THREAT,None,1.0
2964,0,0,3,0.0346,41,2,1,0.0,SAFE,None,1.0
2965,1,1,3,0.0,41,2,7,1.0,SAFE,None,1.0
2966,2,2,3,0.0158,41,2,13,2.0,SAFE,None,1.0
2967,3,3,3,0.0412,41,2,19,3.0,SAFE,None,1.0
2968,4,4,3,0.0326,41,2,25,4.0,THREAT,prior,1.0
2970,6,6,3,0.1806,41,2,37,4.0,THREAT,post,1.0
2971,7,7,3,0.0,41,2,43,5.0,SAFE,None,1.0
2972,8,8,3,0.0168,41,2,49,6.0,THREAT,None,1.0
2973,9,9,3,0.0,41,2,55,7.0,SAFE,None,1.0
2974,10,10,3,0.0,41,2,61,8.0,SAFE,None,1.0
2975,11,11,3,0.0692,41,2,67,9.0,THREAT,None,1.0
2976,12,12,3,0.0697,41,2,73,10.0,SAFE,None,1.0
2977,13,13,3,0.0,41,2,79,11.0,THREAT,None,1.0
2978,14,14,3,0.0,41,2,85,12.0,THREAT,None,1.0
2979,15,15,3,0.0,41,2,91,13.0,THREAT,None,1.0
2980,16,16,3,0.0,41,2,97,14.0,THREAT,None,1.0
2981,17,17,3,0.0,41,2,103,15.0,THREAT,None,1.0
2982,18,18,3,0.0,41,2,109,16.0,SAFE,None,1.0
2983,0,0,3,0.0,41,3,1,0.0,THREAT,None,1.0
2984,1,1,3,0.0,41,3,7,1.0,THREAT,None,1.0
2985,2,2,3,0.0046,41,3,13,2.0,SAFE,None,1.0
2986,3,3,3,0.0051,41,3,19,3.0,THREAT,None,1.0
2987,4,4,3,0.0,41,3,25,4.0,THREAT,None,1.0
2988,5,5,3,0.0066,41,3,31,5.0,SAFE,None,1.0
2989,6,6,3,0.0,41,3,37,6.0,SAFE,None,1.0
2990,7,7,3,0.03,41,3,43,7.0,SAFE,None,1.0
2991,8,8,3,0.0,41,3,49,8.0,SAFE,prior,1.0
2993,10,10,3,0.0076,41,3,61,8.0,SAFE,post,1.0
2994,11,11,3,0.0178,41,3,67,9.0,SAFE,None,1.0
2995,12,12,3,0.0097,41,3,73,10.0,THREAT,None,1.0
2996,13,13,3,0.0153,41,3,79,11.0,SAFE,None,1.0
2997,14,14,3,0.0158,41,3,85,12.0,THREAT,None,1.0
2998,15,15,3,0.0137,41,3,91,13.0,SAFE,None,1.0
2999,16,16,3,0.0,41,3,97,14.0,THREAT,None,1.0
3000,17,17,3,0.0234,41,3,103,15.0,THREAT,None,1.0
3001,18,18,3,0.0432,41,3,109,16.0,THREAT,None,1.0
3002,0,0,3,0.0585,41,4,1,0.0,THREAT,None,1.0
3003,1,1,3,0.0056,41,4,7,1.0,THREAT,prior,1.0
3005,3,3,3,0.0158,41,4,19,1.0,THREAT,post,1.0
3006,4,4,3,0.2614,41,4,25,2.0,SAFE,None,1.0
